puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,ngo⁵,,,,鋨,,,,,dieghv > suantau.dict
,ngo⁵,,,,愚,,,,,dieghv > suantau.dict
,ngo⁵,,,,梧,,,,,dieghv > suantau.dict
,ngo⁵,,,,嵎,,,,,dieghv > suantau.dict
,ngo⁵,,,,虞,,,,,dieghv > suantau.dict
,ngo⁵,,,,隅,,,,,dieghv > suantau.dict
,ngo⁵,,,,禺,,,,,dieghv > suantau.dict
,ngo⁶,,,,寓,,,,,dieghv > suantau.dict
,ngo⁶,,,,寤,,,,,dieghv > suantau.dict
,ngo⁶,,,,悟,,,,,dieghv > suantau.dict
,ngo⁶,,,,遇,,,,,dieghv > suantau.dict
,ngo⁶,,,,晤,,,,,dieghv > suantau.dict
,gho⁵,,,,鵝,,,,,dieghv > suantau.dict
,gho⁷,,,,餓,,,,,dieghv > suantau.dict
,ho¹,,,,呵,,,,,dieghv > suantau.dict
,ho¹,,,,訶,,,,,dieghv > suantau.dict
,ho²,,,,好,,,,,dieghv > suantau.dict
,ho³,,,,耗,,,,,dieghv > suantau.dict
,ho³,,,,囮,,,,,dieghv > suantau.dict
,ho³,,,,訛,,,,,dieghv > suantau.dict
,ho³,,,,荷,,,,,dieghv > suantau.dict
,ho⁵,,,,何,,,,,dieghv > suantau.dict
,ho⁵,,,,河,,,,,dieghv > suantau.dict
,ho⁵,,,,和,,,,,dieghv > suantau.dict
,ho⁶,,,,和,,,,,dieghv > suantau.dict
,ho⁶,,,,龢,,,,,dieghv > suantau.dict
,ho⁷,,,,號,,,,,dieghv > suantau.dict
,ho⁷,,,,賀,,,,,dieghv > suantau.dict
,hoh⁸,,,,福,,,,,dieghv > suantau.dict
,hoh⁸,,,,鶴,,,,,dieghv > suantau.dict
,zo²,,,,左,,,,,dieghv > suantau.dict
,zo²,,,,佐,,,,,dieghv > suantau.dict
,zo²,,,,俎,,,,,dieghv > suantau.dict
,zo²,,,,阻,,,,,dieghv > suantau.dict
,zo²,,,,棗,,,,,dieghv > suantau.dict
,zo³,,,,做,,,,,dieghv > suantau.dict
,zoh⁴,,,,作,,,,,dieghv > suantau.dict
,zoh⁴,,,,撧,,,,,dieghv > suantau.dict
,zo⁵,,,,槽,,,,,dieghv > suantau.dict
,zo⁶,,,,佐,,,,,dieghv > suantau.dict
,zo⁶,,,,助,,,,,dieghv > suantau.dict
,zo⁶,,,,坐,,,,,dieghv > suantau.dict
,zo⁷,,,,座,,,,,dieghv > suantau.dict
,zoh⁸,,,,絕,,,,,dieghv > suantau.dict
,co¹,,,,初,,,,,dieghv > suantau.dict
,co²,,,,草,,,,,dieghv > suantau.dict
,co²,,,,楚,,,,,dieghv > suantau.dict
,co²,,,,礎,,,,,dieghv > suantau.dict
,co³,,,,錯,,,,,dieghv > suantau.dict
,co³,,,,銼,,,,,dieghv > suantau.dict
,co³,,,,糙,,,,,dieghv > suantau.dict
,coh⁴,,,,撮,,,,,dieghv > suantau.dict
,co⁵,,,,鋤,,,,,dieghv > suantau.dict
,co⁵,,,,磋,,,,,dieghv > suantau.dict
,co⁵,,,,脞,,,,,dieghv > suantau.dict
,co⁵,,,,莝,,,,,dieghv > suantau.dict
,co⁵,,,,鹺,,,,,dieghv > suantau.dict
,co⁵,,,,矬,,,,,dieghv > suantau.dict
,co⁵,,,,剉,,,,,dieghv > suantau.dict
,co⁵,,,,挫,,,,,dieghv > suantau.dict
,so¹,,,,唆,,,,,dieghv > suantau.dict
,so¹,,,,娑,,,,,dieghv > suantau.dict
,so¹,,,,搓,,,,,dieghv > suantau.dict
