puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,ho³,,,,囮,,,,,dieghv > riaupeng.dict
,ho³,,,,訛,,,,,dieghv > riaupeng.dict
,ho³,,,,荷,,,,,dieghv > riaupeng.dict
,ho⁵,,,,何,,,,,dieghv > riaupeng.dict
,ho⁵,,,,河,,,,,dieghv > riaupeng.dict
,ho⁵,,,,和,,,,,dieghv > riaupeng.dict
,ho⁶,,,,和,,,,,dieghv > riaupeng.dict
,ho⁶,,,,龢,,,,,dieghv > riaupeng.dict
,ho⁷,,,,號,,,,,dieghv > riaupeng.dict
,ho⁷,,,,賀,,,,,dieghv > riaupeng.dict
,hoh⁸,,,,福,,,,,dieghv > riaupeng.dict
,hoh⁸,,,,鶴,,,,,dieghv > riaupeng.dict
,zo²,,,,左,,,,,dieghv > riaupeng.dict
,zo²,,,,佐,,,,,dieghv > riaupeng.dict
