puj,puj_orig,poj,poj_orig,han,han_orig,en,en_orig,zh_TW,zh_CN,source
tshuáng,,,,舛,,,,,,teochew.chars
tshuân,,,,全,,,,,,teochew.chars
tshuân,,,,拴,,,,,,teochew.chars
tshuân,,,,栓,,,,,,teochew.chars
tshuân,,,,痊,,,,,,teochew.chars
tshuân,,,,醛,,,,,,teochew.chars
tshà,,,,詫,,,,,,teochew.chars
tshài,,,,菜,,,,,,teochew.chars
tshàm,,,,滲,,,,,,teochew.chars
tshàn,,,,燦,,,,,,teochew.chars
tshàng,,,,創,,,,,,teochew.chars
tshàu,,,,噪,,,,,,teochew.chars
tshàu,,,,操,,,,,,teochew.chars
tshàu,,,,澡,,,,,,teochew.chars
tshàu,,,,燥,,,,,,teochew.chars
tshàu,,,,臊,,,,,,teochew.chars
tshàu,,,,臭,,,,,,teochew.chars
tshàu,,,,藻,,,,,,teochew.chars
tshàu,,,,躁,,,,,,teochew.chars
tshá,,,,炒,,,,,,teochew.chars
tshái,,,,彩,,,,,,teochew.chars
tshái,,,,採,,,,,,teochew.chars
tshái,,,,睬,,,,,,teochew.chars
tshái,,,,綵,,,,,,teochew.chars
tshái,,,,踩,,,,,,teochew.chars
tshái,,,,采,,,,,,teochew.chars
tshám,,,,慘,,,,,,teochew.chars
tshán,,,,鏟,,,,,,teochew.chars
tsháu,,,,草,,,,,,teochew.chars
tshâ,,,,搽,,,,,,teochew.chars
tshâ,,,,柴,,,,,,teochew.chars
tshâi,,,,才,,,,,,teochew.chars
tshâi,,,,材,,,,,,teochew.chars
tshâi,,,,裁,,,,,,teochew.chars
tshâi,,,,豺,,,,,,teochew.chars
tshâi,,,,財,,,,,,teochew.chars
tshâm,,,,慚,,,,,,teochew.chars
tshâm,,,,攙,,,,,,teochew.chars
tshâm,,,,讒,,,,,,teochew.chars
tshâm,,,,饞,,,,,,teochew.chars
tshân,,,,殘,,,,,,teochew.chars
tshân,,,,田,,,,,,teochew.chars
tshâng,,,,藏,,,,,,teochew.chars
tshâu,,,,巢,,,,,,teochew.chars
tshâu,,,,曹,,,,,,teochew.chars
tshãn,,,,羼,,,,,,teochew.chars
tshò,,,,糙,,,,,,teochew.chars
tshò,,,,銼,,,,,,teochew.chars
tshò,,,,錯,,,,,,teochew.chars
tshòng,,,,衝,,,,,,teochew.chars
tshòu,,,,揍,,,,,,teochew.chars
tshòu,,,,湊,,,,,,teochew.chars
tshòu,,,,醋,,,,,,teochew.chars
tshó,,,,楚,,,,,,teochew.chars
tshó,,,,礎,,,,,,teochew.chars
tshó,,,,草,,,,,,teochew.chars
tshóiⁿ,,,,筅,,,,,,teochew.chars
tshô,,,,挫,,,,,,teochew.chars
tshô,,,,磋,,,,,,teochew.chars
tshô,,,,鋤,,,,,,teochew.chars
tshôiⁿ,,,,蠶,,,,,,teochew.chars
tshông,,,,崇,,,,,,teochew.chars
tshông,,,,從,,,,,,teochew.chars
tshôu,,,,愁,,,,,,teochew.chars
tshù,,,,厝,,,,,,teochew.chars
tshù,,,,措,,,,,,teochew.chars
tshù,,,,疵,,,,,,teochew.chars
tshù,,,,處,,,,,,teochew.chars
tshù,,,,趣,,,,,,teochew.chars
tshùa,,,,蔡,,,,,,teochew.chars
tshùaⁿ,,,,閂,,,,,,teochew.chars
tshùi,,,,喙,,,,,,teochew.chars
tshùi,,,,嘴,,,,,,teochew.chars
tshùi,,,,碎,,,,,,teochew.chars
tshùi,,,,粹,,,,,,teochew.chars
tshùi,,,,翠,,,,,,teochew.chars
tshùi,,,,脆,,,,,,teochew.chars
tshùn,,,,寸,,,,,,teochew.chars
tshú,,,,取,,,,,,teochew.chars
tshú,,,,娶,,,,,,teochew.chars
tshú,,,,處,,,,,,teochew.chars
tshúa,,,,歪,,,,,,teochew.chars
tshúe,,,,髓,,,,,,teochew.chars
tshúi,,,,揣,,,,,,teochew.chars
tshún,,,,忖,,,,,,teochew.chars
tshún,,,,舛,,,,,,teochew.chars
tshún,,,,蠢,,,,,,teochew.chars
tshû,,,,滁,,,,,,teochew.chars
tshûe,,,,箠,,,,,,teochew.chars
tshûn,,,,存,,,,,,teochew.chars
tshûn,,,,淳,,,,,,teochew.chars
tshûn,,,,賰,,,,,,teochew.chars
tshō,,,,脞,,,,,,teochew.chars
tshō,,,,莝,,,,,,teochew.chars
tshō,,,,貯,,,,,,teochew.chars
tshūa,,,,娶,,,,,,teochew.chars
tshūa,,,,𤆬,,,,,,teochew.chars
tshūe,,,,覓,,,,,,teochew.chars
tshūe,,,,覔,,,,,,teochew.chars
tshǹg,,,,刺,,,,,,teochew.chars
tshǹg,,,,剌,,,,,,teochew.chars
tshǹg,,,,莿,,,,,,teochew.chars
tshṳ,,,,舒,,,,,,teochew.chars
tshṳ,,,,蛆,,,,,,teochew.chars
tshṳ̀,,,,次,,,,,,teochew.chars
tshṳ̀,,,,覷,,,,,,teochew.chars
tshṳ́,,,,此,,,,,,teochew.chars
tshṳ́,,,,鼠,,,,,,teochew.chars
tshṳ̂,,,,徐,,,,,,teochew.chars
tshṳ̂,,,,慈,,,,,,teochew.chars
tshṳ̂,,,,瓷,,,,,,teochew.chars
tshṳ̂,,,,疵,,,,,,teochew.chars
tshṳ̂,,,,磁,,,,,,teochew.chars
tshṳ̂,,,,茨,,,,,,teochew.chars
tshṳ̂,,,,雌,,,,,,teochew.chars
tshṳ̂,,,,鷀,,,,,,teochew.chars
tsng,,,,桩,,,,,,teochew.chars
tsng,,,,磚,,,,,,teochew.chars
tsng,,,,莊,,,,,,teochew.chars
tsng,,,,裝,,,,,,teochew.chars
tsng,,,,贓,,,,,,teochew.chars
tsn̄g,,,,旋,,,,,,teochew.chars
tsn̄g,,,,狀,,,,,,teochew.chars
tso,,,,災,,,,,,teochew.chars
tso,,,,糟,,,,,,teochew.chars
tsoh,,,,作,,,,,,teochew.chars
tsoih,,,,節,,,,,,teochew.chars
tsoi̍h,,,,截,,,,,,teochew.chars
tsok,,,,囑,,,,,,teochew.chars
tsok,,,,屬,,,,,,teochew.chars
tsok,,,,矚,,,,,,teochew.chars
tsok,,,,祝,,,,,,teochew.chars
tsok,,,,足,,,,,,teochew.chars
tsong,,,,宗,,,,,,teochew.chars
tsong,,,,終,,,,,,teochew.chars
tsong,,,,綜,,,,,,teochew.chars
tsong,,,,蹤,,,,,,teochew.chars
tsou,,,,租,,,,,,teochew.chars
tsou,,,,謅,,,,,,teochew.chars
tsou,,,,鄒,,,,,,teochew.chars
tso̍h,,,,絕,,,,,,teochew.chars
tso̍k,,,,族,,,,,,teochew.chars
tso̍k,,,,簇,,,,,,teochew.chars
tso̍k,,,,粥,,,,,,teochew.chars
tsu,,,,咀,,,,,,teochew.chars
tsu,,,,朱,,,,,,teochew.chars
tsu,,,,株,,,,,,teochew.chars
tsu,,,,殂,,,,,,teochew.chars
tsu,,,,狙,,,,,,teochew.chars
tsu,,,,珠,,,,,,teochew.chars
tsu,,,,疽,,,,,,teochew.chars
tsu,,,,硃,,,,,,teochew.chars
tsu,,,,組,,,,,,teochew.chars
tsu,,,,蛆,,,,,,teochew.chars
tsu,,,,詛,,,,,,teochew.chars
tsu,,,,誅,,,,,,teochew.chars
tsu,,,,諸,,,,,,teochew.chars
tsu,,,,齟,,,,,,teochew.chars
tsua,,,,抓,,,,,,teochew.chars
tsua,,,,撾,,,,,,teochew.chars
tsuan,,,,專,,,,,,teochew.chars
tsuan,,,,湍,,,,,,teochew.chars
tsuang,,,,妝,,,,,,teochew.chars
tsuang,,,,樁,,,,,,teochew.chars
tsuang,,,,莊,,,,,,teochew.chars
tsuang,,,,裝,,,,,,teochew.chars
tsuat,,,,拙,,,,,,teochew.chars
tsua̍h,,,,絀,,,,,,teochew.chars
tsua̍h,,,,蚻,,,,,,teochew.chars
tsua̍k,,,,濁,,,,,,teochew.chars
tsua̍k,,,,蜀,,,,,,teochew.chars
tsua̍k,,,,鐲,,,,,,teochew.chars
tsuaⁿ,,,,煎,,,,,,teochew.chars
tsui,,,,椎,,,,,,teochew.chars
tsui,,,,錐,,,,,,teochew.chars
tsun,,,,尊,,,,,,teochew.chars
tsun,,,,樽,,,,,,teochew.chars
tsun,,,,遵,,,,,,teochew.chars
tsut,,,,卒,,,,,,teochew.chars
tsut,,,,帥,,,,,,teochew.chars
tsut,,,,摔,,,,,,teochew.chars
tsut,,,,率,,,,,,teochew.chars
tsuàn,,,,攢,,,,,,teochew.chars
tsuàn,,,,賺,,,,,,teochew.chars
tsuán,,,,轉,,,,,,teochew.chars
tsuãn,,,,撰,,,,,,teochew.chars
tsuãng,,,,撞,,,,,,teochew.chars
tsuãng,,,,狀,,,,,,teochew.chars
tsu̍t,,,,糯,,,,,,teochew.chars
tsà,,,,乍,,,,,,teochew.chars
tsà,,,,作,,,,,,teochew.chars
tsà,,,,咋,,,,,,teochew.chars
tsà,,,,柞,,,,,,teochew.chars
tsà,,,,榨,,,,,,teochew.chars
tsà,,,,炸,,,,,,teochew.chars
tsà,,,,窄,,,,,,teochew.chars
tsà,,,,詐,,,,,,teochew.chars
tsài,,,,再,,,,,,teochew.chars
tsài,,,,載,,,,,,teochew.chars
tsàm,,,,湛,,,,,,teochew.chars
tsàm,,,,蘸,,,,,,teochew.chars
tsàn,,,,攢,,,,,,teochew.chars
tsàn,,,,棧,,,,,,teochew.chars
tsàn,,,,讚,,,,,,teochew.chars
tsàn,,,,贊,,,,,,teochew.chars
tsàn,,,,鑽,,,,,,teochew.chars
tsàng,,,,壯,,,,,,teochew.chars
tsàng,,,,糉,,,,,,teochew.chars
tsàu,,,,奏,,,,,,teochew.chars
tsàu,,,,灶,,,,,,teochew.chars
tsàu,,,,竈,,,,,,teochew.chars
tsá,,,,怎,,,,,,teochew.chars
tsá,,,,早,,,,,,teochew.chars
tsá,,,,昔,,,,,,teochew.chars
tsá,,,,昨,,,,,,teochew.chars
tsái,,,,仔,,,,,,teochew.chars
tsái,,,,宰,,,,,,teochew.chars
tsái,,,,滓,,,,,,teochew.chars
tsái,,,,載,,,,,,teochew.chars
tsám,,,,嶄,,,,,,teochew.chars
tsám,,,,斬,,,,,,teochew.chars
tsáng,,,,總,,,,,,teochew.chars
tsáu,,,,蚤,,,,,,teochew.chars
tsáu,,,,走,,,,,,teochew.chars
tsâi,,,,才,,,,,,teochew.chars
tsâi,,,,臍,,,,,,teochew.chars
tsân,,,,層,,,,,,teochew.chars
tsâng,,,,叢,,,,,,teochew.chars
tsâng,,,,欉,,,,,,teochew.chars
tsãi,,,,在,,,,,,teochew.chars
tsãm,,,,站,,,,,,teochew.chars
tsãm,,,,鏨,,,,,,teochew.chars
tsãng,,,,臟,,,,,,teochew.chars
tsãng,,,,藏,,,,,,teochew.chars
tsãu,,,,悼,,,,,,teochew.chars
tsãu,,,,淖,,,,,,teochew.chars
tsãu,,,,皁,,,,,,teochew.chars
tsãu,,,,皂,,,,,,teochew.chars
tsãu,,,,罩,,,,,,teochew.chars
tsãu,,,,造,,,,,,teochew.chars
tsò,,,,做,,,,,,teochew.chars
tsò,,,,怎,,,,,,teochew.chars
tsòng,,,,眾,,,,,,teochew.chars
tsòng,,,,縱,,,,,,teochew.chars
tsòng,,,,衆,,,,,,teochew.chars
tsó,,,,佐,,,,,,teochew.chars
tsó,,,,俎,,,,,,teochew.chars
tsó,,,,左,,,,,,teochew.chars
tsó,,,,棗,,,,,,teochew.chars
tsó,,,,阻,,,,,,teochew.chars
tsóiⁿ,,,,指,,,,,,teochew.chars
tsóng,,,,種,,,,,,teochew.chars
tsóng,,,,總,,,,,,teochew.chars
tsóu,,,,祖,,,,,,teochew.chars
tsô,,,,槽,,,,,,teochew.chars
tsô,,,,鰽,,,,,,teochew.chars
tsôi,,,,齊,,,,,,teochew.chars
tsôiⁿ,,,,前,,,,,,teochew.chars
tsõ,,,,助,,,,,,teochew.chars
tsõ,,,,坐,,,,,,teochew.chars
tsõ,,,,狀,,,,,,teochew.chars
tsõ,,,,造,,,,,,teochew.chars
tsõu,,,,驟,,,,,,teochew.chars
tsù,,,,注,,,,,,teochew.chars
tsù,,,,蛀,,,,,,teochew.chars
tsù,,,,註,,,,,,teochew.chars
tsù,,,,鑄,,,,,,teochew.chars
tsùe,,,,最,,,,,,teochew.chars
tsùi,,,,粹,,,,,,teochew.chars
tsùi,,,,醉,,,,,,teochew.chars
tsùn,,,,俊,,,,,,teochew.chars
tsùn,,,,峻,,,,,,teochew.chars
tsùn,,,,浚,,,,,,teochew.chars
tsùn,,,,竣,,,,,,teochew.chars
tsùn,,,,駿,,,,,,teochew.chars
tsú,,,,主,,,,,,teochew.chars
tsú,,,,俎,,,,,,teochew.chars
tsú,,,,拄,,,,,,teochew.chars
tsú,,,,沮,,,,,,teochew.chars
tsúa,,,,紙,,,,,,teochew.chars
tsúaⁿ,,,,盞,,,,,,teochew.chars
tsúi,,,,水,,,,,,teochew.chars
tsún,,,,准,,,,,,teochew.chars
tsún,,,,準,,,,,,teochew.chars
tsûa,,,,蛇,,,,,,teochew.chars
tsûaⁿ,,,,泉,,,,,,teochew.chars
tsûn,,,,船,,,,,,teochew.chars
tsûn,,,,陣,,,,,,teochew.chars
tsāi,,,,儎,,,,,,teochew.chars
tsāi,,,,哉,,,,,,teochew.chars
tsāng,,,,贈,,,,,,teochew.chars
tsńg,,,,指,,,,,,teochew.chars
tsō,,,,座,,,,,,teochew.chars
tsōi,,,,㩼,,,,,,teochew.chars
tsōng,,,,狀,,,,,,teochew.chars
tsũ,,,,住,,,,,,teochew.chars
tsũ,,,,聚,,,,,,teochew.chars
tsũ,,,,駐,,,,,,teochew.chars
tsũe,,,,罪,,,,,,teochew.chars
tsũi,,,,淬,,,,,,teochew.chars
tsũi,,,,瘁,,,,,,teochew.chars
tsũi,,,,祟,,,,,,teochew.chars
tsũi,,,,脧,,,,,,teochew.chars
tsũi,,,,贅,,,,,,teochew.chars
tsũn,,,,捘,,,,,,teochew.chars
tsũn,,,,賺,,,,,,teochew.chars
tsūa,,,,誓,,,,,,teochew.chars
tsūa,,,,逝,,,,,,teochew.chars
tsūaⁿ,,,,賤,,,,,,teochew.chars
tsūe,,,,襊,,,,,,teochew.chars
tsūn,,,,陣,,,,,,teochew.chars
tsǹg,,,,圳,,,,,,teochew.chars
tsǹg,,,,葬,,,,,,teochew.chars
tsǹg,,,,鑽,,,,,,teochew.chars
tsṳ,,,,之,,,,,,teochew.chars
tsṳ,,,,姿,,,,,,teochew.chars
tsṳ,,,,孜,,,,,,teochew.chars
tsṳ,,,,孳,,,,,,teochew.chars
tsṳ,,,,書,,,,,,teochew.chars
tsṳ,,,,淄,,,,,,teochew.chars
tsṳ,,,,滋,,,,,,teochew.chars
tsṳ,,,,芝,,,,,,teochew.chars
tsṳ,,,,茲,,,,,,teochew.chars
tsṳ,,,,諮,,,,,,teochew.chars
tsṳ,,,,諸,,,,,,teochew.chars
tsṳ,,,,資,,,,,,teochew.chars
tsṳ,,,,輜,,,,,,teochew.chars
tsṳ,,,,鷀,,,,,,teochew.chars
tsṳ,,,,齎,,,,,,teochew.chars
tsṳ̀,,,,恣,,,,,,teochew.chars
tsṳ̀,,,,漬,,,,,,teochew.chars
tsṳ́,,,,仔,,,,,,teochew.chars
tsṳ́,,,,子,,,,,,teochew.chars
tsṳ́,,,,煮,,,,,,teochew.chars
tsṳ́,,,,籽,,,,,,teochew.chars
tsṳ̂,,,,薯,,,,,,teochew.chars
tsṳ̃,,,,自,,,,,,teochew.chars
tu,,,,堆,,,,,,teochew.chars
tu,,,,株,,,,,,teochew.chars
tu,,,,蛛,,,,,,teochew.chars
tu,,,,誅,,,,,,teochew.chars
tuah,,,,咄,,,,,,teochew.chars
tuah,,,,喝,,,,,,teochew.chars
tuan,,,,端,,,,,,teochew.chars
tuaⁿ,,,,丹,,,,,,teochew.chars
tuaⁿ,,,,單,,,,,,teochew.chars
tui,,,,堆,,,,,,teochew.chars
tui,,,,椎,,,,,,teochew.chars
tui,,,,追,,,,,,teochew.chars
tun,,,,噸,,,,,,teochew.chars
tun,,,,囤,,,,,,teochew.chars
tun,,,,堆,,,,,,teochew.chars
tun,,,,墩,,,,,,teochew.chars
tun,,,,屯,,,,,,teochew.chars
tun,,,,敦,,,,,,teochew.chars
tun,,,,諄,,,,,,teochew.chars
tun,,,,蹲,,,,,,teochew.chars
tuàn,,,,斷,,,,,,teochew.chars
tuàn,,,,鍛,,,,,,teochew.chars
tuãn,,,,斷,,,,,,teochew.chars
tuãn,,,,段,,,,,,teochew.chars
tuãn,,,,篆,,,,,,teochew.chars
tu̍t,,,,凸,,,,,,teochew.chars
tu̍t,,,,突,,,,,,teochew.chars
tu̍t,,,,術,,,,,,teochew.chars
tài,,,,代,,,,,,teochew.chars
tài,,,,戴,,,,,,teochew.chars
tài,,,,貸,,,,,,teochew.chars
tài,,,,黛,,,,,,teochew.chars
tàn,,,,旦,,,,,,teochew.chars
tàn,,,,蛋,,,,,,teochew.chars
tàn,,,,誕,,,,,,teochew.chars
tàng,,,,凍,,,,,,teochew.chars
tàng,,,,擋,,,,,,teochew.chars
tàng,,,,檔,,,,,,teochew.chars
tàng,,,,當,,,,,,teochew.chars
tàu,,,,倒,,,,,,teochew.chars
tàu,,,,晝,,,,,,teochew.chars
tàu,,,,竇,,,,,,teochew.chars
tàu,,,,鬥,,,,,,teochew.chars
tàu,,,,鬦,,,,,,teochew.chars
tàⁿ,,,,呾,,,,,,teochew.chars
tàⁿ,,,,担,,,,,,teochew.chars
tàⁿ,,,,擔,,,,,,teochew.chars
tàⁿ,,,,石,,,,,,teochew.chars
tá,,,,打,,,,,,teochew.chars
tái,,,,歹,,,,,,teochew.chars
tán,,,,疸,,,,,,teochew.chars
tán,,,,等,,,,,,teochew.chars
táng,,,,董,,,,,,teochew.chars
táng,,,,黨,,,,,,teochew.chars
táu,,,,倒,,,,,,teochew.chars
táu,,,,島,,,,,,teochew.chars
táu,,,,找,,,,,,teochew.chars
táu,,,,抖,,,,,,teochew.chars
táu,,,,搗,,,,,,teochew.chars
táu,,,,斗,,,,,,teochew.chars
táu,,,,禱,,,,,,teochew.chars
táu,,,,陡,,,,,,teochew.chars
táⁿ,,,,胆,,,,,,teochew.chars
táⁿ,,,,膽,,,,,,teochew.chars
tâ,,,,嗒,,,,,,teochew.chars
tâ,,,,禾,,,,,,teochew.chars
tâi,,,,檯,,,,,,teochew.chars
tâm,,,,㴷,,,,,,teochew.chars
tân,,,,陳,,,,,,teochew.chars
tâng,,,,仝,,,,,,teochew.chars
tâng,,,,同,,,,,,teochew.chars
tâng,,,,童,,,,,,teochew.chars
tâng,,,,筒,,,,,,teochew.chars
tâng,,,,銅,,,,,,teochew.chars
tâu,,,,投,,,,,,teochew.chars
tâu,,,,骰,,,,,,teochew.chars
tãi,,,,大,,,,,,teochew.chars
tãi,,,,怠,,,,,,teochew.chars
tãi,,,,殆,,,,,,teochew.chars
tãi,,,,舵,,,,,,teochew.chars
tãi,,,,逮,,,,,,teochew.chars
tãm,,,,淡,,,,,,teochew.chars
tãn,,,,但,,,,,,teochew.chars
tãn,,,,憚,,,,,,teochew.chars
tãn,,,,撣,,,,,,teochew.chars
tãng,,,,動,,,,,,teochew.chars
tãng,,,,宕,,,,,,teochew.chars
tãng,,,,甔,,,,,,teochew.chars
tãng,,,,盪,,,,,,teochew.chars
tãng,,,,筒,,,,,,teochew.chars
tãng,,,,蕩,,,,,,teochew.chars
tãng,,,,重,,,,,,teochew.chars
tãu,,,,導,,,,,,teochew.chars
tãu,,,,盜,,,,,,teochew.chars
tãu,,,,稻,,,,,,teochew.chars
tãu,,,,蹈,,,,,,teochew.chars
tãu,,,,道,,,,,,teochew.chars
tãⁿ,,,,擲,,,,,,teochew.chars
tãⁿ,,,,氮,,,,,,teochew.chars
tãⁿ,,,,淡,,,,,,teochew.chars
tèng,,,,䟓,,,,,,teochew.chars
tèng,,,,中,,,,,,teochew.chars
tèng,,,,凳,,,,,,teochew.chars
tèng,,,,椗,,,,,,teochew.chars
tèng,,,,盯,,,,,,teochew.chars
tèng,,,,訂,,,,,,teochew.chars
tèng,,,,釘,,,,,,teochew.chars
tèⁿ,,,,佯,,,,,,teochew.chars
tèⁿ,,,,詐,,,,,,teochew.chars
téng,,,,戥,,,,,,teochew.chars
téng,,,,等,,,,,,teochew.chars
téng,,,,頂,,,,,,teochew.chars
tê,,,,茶,,,,,,teochew.chars
têng,,,,亭,,,,,,teochew.chars
têng,,,,塵,,,,,,teochew.chars
têng,,,,婷,,,,,,teochew.chars
têng,,,,重,,,,,,teochew.chars
tì,,,,帝,,,,,,teochew.chars
tì,,,,戴,,,,,,teochew.chars
tì,,,,智,,,,,,teochew.chars
tì,,,,知,,,,,,teochew.chars
tì,,,,緻,,,,,,teochew.chars
tì,,,,置,,,,,,teochew.chars
tì,,,,致,,,,,,teochew.chars
tìn,,,,鎭,,,,,,teochew.chars
tìn,,,,鎮,,,,,,teochew.chars
tí,,,,抵,,,,,,teochew.chars
tín,,,,振,,,,,,teochew.chars
tî,,,,底,,,,,,teochew.chars
tî,,,,池,,,,,,teochew.chars
tî,,,,治,,,,,,teochew.chars
tî,,,,遞,,,,,,teochew.chars
tîm,,,,沈,,,,,,teochew.chars
tîm,,,,沉,,,,,,teochew.chars
tîn,,,,塵,,,,,,teochew.chars
tîn,,,,藤,,,,,,teochew.chars
tîn,,,,陳,,,,,,teochew.chars
tîⁿ,,,,纏,,,,,,teochew.chars
tñg,,,,丈,,,,,,teochew.chars
tñg,,,,斷,,,,,,teochew.chars
tñg,,,,盪,,,,,,teochew.chars
tò,,,,倒,,,,,,teochew.chars
tò,,,,地,,,,,,teochew.chars
tò,,,,戴,,,,,,teochew.chars
tòng,,,,中,,,,,,teochew.chars
tòng,,,,凍,,,,,,teochew.chars
tòng,,,,擋,,,,,,teochew.chars
tòng,,,,棟,,,,,,teochew.chars
tòng,,,,疼,,,,,,teochew.chars
tòu,,,,妒,,,,,,teochew.chars
tó,,,,倒,,,,,,teochew.chars
tó,,,,朵,,,,,,teochew.chars
tó,,,,短,,,,,,teochew.chars
tói,,,,底,,,,,,teochew.chars
tói,,,,抵,,,,,,teochew.chars
tóiⁿ,,,,典,,,,,,teochew.chars
tóng,,,,懂,,,,,,teochew.chars
tóng,,,,董,,,,,,teochew.chars
tóu,,,,肚,,,,,,teochew.chars
tô,,,,剁,,,,,,teochew.chars
tô,,,,垛,,,,,,teochew.chars
tô,,,,朵,,,,,,teochew.chars
tô,,,,朶,,,,,,teochew.chars
tô,,,,桃,,,,,,teochew.chars
tô,,,,淘,,,,,,teochew.chars
tô,,,,躲,,,,,,teochew.chars
tô,,,,逃,,,,,,teochew.chars
tôi,,,,蹄,,,,,,teochew.chars
tôi,,,,題,,,,,,teochew.chars
tông,,,,憧,,,,,,teochew.chars
tôu,,,,圖,,,,,,teochew.chars
tôu,,,,塗,,,,,,teochew.chars
tôu,,,,屠,,,,,,teochew.chars
tôu,,,,廚,,,,,,teochew.chars
tôu,,,,涂,,,,,,teochew.chars
tõ,,,,在,,,,,,teochew.chars
tõ,,,,跺,,,,,,teochew.chars
tõ,,,,道,,,,,,teochew.chars
tõiⁿ,,,,佃,,,,,,teochew.chars
tõiⁿ,,,,第,,,,,,teochew.chars
tõm,,,,丼,,,,,,teochew.chars
tõng,,,,仲,,,,,,teochew.chars
tõng,,,,動,,,,,,teochew.chars
tõng,,,,重,,,,,,teochew.chars
tõu,,,,土,,,,,,teochew.chars
tõu,,,,杜,,,,,,teochew.chars
tõu,,,,肚,,,,,,teochew.chars
tù,,,,著,,,,,,teochew.chars
tùa,,,,帶,,,,,,teochew.chars
tùa,,,,戴,,,,,,teochew.chars
tùaⁿ,,,,旦,,,,,,teochew.chars
tùe,,,,綴,,,,,,teochew.chars
tùi,,,,對,,,,,,teochew.chars
tùn,,,,蹬,,,,,,teochew.chars
tùn,,,,頓,,,,,,teochew.chars
tú,,,,堵,,,,,,teochew.chars
tú,,,,睹,,,,,,teochew.chars
tú,,,,賭,,,,,,teochew.chars
tún,,,,盾,,,,,,teochew.chars
tún,,,,躉,,,,,,teochew.chars
tû,,,,櫥,,,,,,teochew.chars
tûaⁿ,,,,壇,,,,,,teochew.chars
tûi,,,,捶,,,,,,teochew.chars
tûi,,,,錘,,,,,,teochew.chars
tûn,,,,脣,,,,,,teochew.chars
tāi,,,,事,,,,,,teochew.chars
tāi,,,,玳,,,,,,teochew.chars
tāng,,,,洞,,,,,,teochew.chars
tāu,,,,痘,,,,,,teochew.chars
tāu,,,,荳,,,,,,teochew.chars
tāu,,,,讀,,,,,,teochew.chars
tāu,,,,豆,,,,,,teochew.chars
tāⁿ,,,,賺,,,,,,teochew.chars
tēⁿ,,,,鄭,,,,,,teochew.chars
tĩ,,,,弟,,,,,,teochew.chars
tĩ,,,,彘,,,,,,teochew.chars
tĩ,,,,逮,,,,,,teochew.chars
tĩ,,,,銻,,,,,,teochew.chars
tĩ,,,,隸,,,,,,teochew.chars
tĩm,,,,朕,,,,,,teochew.chars
tĩⁿ,,,,漲,,,,,,teochew.chars
tī,,,,地,,,,,,teochew.chars
tī,,,,治,,,,,,teochew.chars
tīn,,,,陣,,,,,,teochew.chars
tńg,,,,轉,,,,,,teochew.chars
tō,,,,代,,,,,,teochew.chars
tō,,,,袋,,,,,,teochew.chars
tōiⁿ,,,,殿,,,,,,teochew.chars
tōiⁿ,,,,靛,,,,,,teochew.chars
tōiⁿ,,,,𠕆,,,,,,teochew.chars
tōiⁿ,,,,𠕇,,,,,,teochew.chars
tōng,,,,撞,,,,,,teochew.chars
tōng,,,,蕩,,,,,,teochew.chars
tōu,,,,度,,,,,,teochew.chars
tōu,,,,渡,,,,,,teochew.chars
tōu,,,,鍍,,,,,,teochew.chars
tũa,,,,舵,,,,,,teochew.chars
tũaⁿ,,,,惰,,,,,,teochew.chars
tũe,,,,兌,,,,,,teochew.chars
tũi,,,,墜,,,,,,teochew.chars
tũi,,,,墮,,,,,,teochew.chars
tũn,,,,燉,,,,,,teochew.chars
tũn,,,,遁,,,,,,teochew.chars
tũn,,,,鈍,,,,,,teochew.chars
tũn,,,,頓,,,,,,teochew.chars
tūa,,,,大,,,,,,teochew.chars
tūa,,,,帶,,,,,,teochew.chars
tūaⁿ,,,,彈,,,,,,teochew.chars
tūi,,,,隊,,,,,,teochew.chars
tǹg,,,,擋,,,,,,teochew.chars
tǹg,,,,當,,,,,,teochew.chars
tǹg,,,,頓,,,,,,teochew.chars
tṳ,,,,猪,,,,,,teochew.chars
tṳ,,,,豬,,,,,,teochew.chars
tṳ̂,,,,鋤,,,,,,teochew.chars
tṳ̂,,,,除,,,,,,teochew.chars
tṳ̄,,,,箸,,,,,,teochew.chars
tẽng,,,,定,,,,,,teochew.chars
tẽng,,,,澱,,,,,,teochew.chars
tẽng,,,,綻,,,,,,teochew.chars
tẽng,,,,鄧,,,,,,teochew.chars
tẽng,,,,鄭,,,,,,teochew.chars
tẽng,,,,錠,,,,,,teochew.chars
tẽⁿ,,,,𢯰,,,,,,teochew.chars
u,,,,于,,,,,,teochew.chars
u,,,,吁,,,,,,teochew.chars
u,,,,呼,,,,,,teochew.chars
u,,,,嗚,,,,,,teochew.chars
u,,,,圩,,,,,,teochew.chars
u,,,,捂,,,,,,teochew.chars
u,,,,汚,,,,,,teochew.chars
u,,,,污,,,,,,teochew.chars
u,,,,烏,,,,,,teochew.chars
u,,,,盂,,,,,,teochew.chars
u,,,,竽,,,,,,teochew.chars
u,,,,趺,,,,,,teochew.chars
u,,,,迂,,,,,,teochew.chars
ua,,,,哇,,,,,,teochew.chars
ua,,,,娃,,,,,,teochew.chars
ua,,,,瓦,,,,,,teochew.chars
ua,,,,窪,,,,,,teochew.chars
ua,,,,蛙,,,,,,teochew.chars
ua,,,,蝸,,,,,,teochew.chars
