puj,han,fanqie,zh_TW,source,page_num
bîm,眤,文金切,流民也,004_Tie_Siann_Tsap_Ngou_Im > （金）部下平聲,49
bîm,眠,文金切,會目也,004_Tie_Siann_Tsap_Ngou_Im > （金）部下平聲,49
bîn,詫,文⿴囗君切,誇也稱也,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗君）部下平聲,167
bîn,娥,文⿴囗君切,女人有姓,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗君）部下平聲,167
bîn,身,文⿴囗君切,姿型,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗君）部下平聲,167
bîn,瘟,文⿴囗君切,頭中病,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗君）部下平聲,167
bîn,病,文⿴囗君切,也,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗君）部下平聲,167
bîn,疣,文⿴囗君切,同上,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗君）部下平聲,167
bîn,窦,文⿴囗君切,深藏不露曰,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗君）部下平聲,171
bîn,滅,文⿴囗君切,滅怠俟滅七 咸同上,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗君）部下平聲,171
bîn,盗,文⿴囗君切,械富也 菱微无也其,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗君）部下平聲,171
bòi,貴,文雞切,以物易錢,004_Tie_Siann_Tsap_Ngou_Im > （雞）部上去聲,57
bòng,盬,文公切,迫也蝦蠔,004_Tie_Siann_Tsap_Ngou_Im > （公）部上去聲,69
bòng,鎣,文公切,白金也,004_Tie_Siann_Tsap_Ngou_Im > （公）部上去聲,69
bòu,天,文姑切,干之陽土也,004_Tie_Siann_Tsap_Ngou_Im > （姑）部上去聲,80
bòu,中,文姑切,大戊己土,004_Tie_Siann_Tsap_Ngou_Im > （姑）部上去聲,80
bói,買,文雞切,買物以對易,004_Tie_Siann_Tsap_Ngou_Im > （雞）部上上聲,56
bói,物,文雞切,曰物貨,004_Tie_Siann_Tsap_Ngou_Im > （雞）部上上聲,56
bô,謨,文歌切,良－楷 －暴 毛 在芽曰－在苗曰製 模 也樣也式也範也 莫 黃帝妃 醜婦妃 漢 又沙－地名 蔓 也 蝦－濃 藝 同瓊琛也 島－陶－,004_Tie_Siann_Tsap_Ngou_Im > （歌）部下平聲,193
bô,無,文歌切,有－ 與无同 母 同无止,004_Tie_Siann_Tsap_Ngou_Im > （歌）部下平聲,193
bô,暮,文歌切,日入時也,004_Tie_Siann_Tsap_Ngou_Im > （歌）部下平聲,194
bô,墓,文歌切,坟古墓祖墓,004_Tie_Siann_Tsap_Ngou_Im > （歌）部下平聲,194
bô,塚,文歌切,也,004_Tie_Siann_Tsap_Ngou_Im > （歌）部下平聲,194
bô,慕,文歌切,忌慕擱慕仰慕,004_Tie_Siann_Tsap_Ngou_Im > （歌）部下平聲,194
bôi,能,文雞切,曰能不,004_Tie_Siann_Tsap_Ngou_Im > （雞）部下平聲,59
bông,饞,文公切,食監滿,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,71
bông,謀,文公切,知乃達謀,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,71
bông,能,文公切,料籌也,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,71
bông,鷺,文公切,鶴鷺水,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,71
bông,牟,文公切,大麥也又,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,71
bông,牛,文公切,鳴也取也,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,71
bông,偉,文公切,尊篤也,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,71
bông,不,文公切,相不,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,71
bông,眲,文公切,日中重子,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,71
bông,脾,文公切,脊也,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,71
bông,諑,文公切,言不明,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,71
bông,艅,文公切,船艅艫也,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,71
bông,辭,文公切,辭文夫,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,71
bông,數,文公切,多也,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,71
bõng,竹,文公切,竹,004_Tie_Siann_Tsap_Ngou_Im > （公）部下上聲,73
bõng,慈,文公切,全,004_Tie_Siann_Tsap_Ngou_Im > （公）部下上聲,73
bõng,慈,文公切,也,004_Tie_Siann_Tsap_Ngou_Im > （公）部下上聲,73
bõng,降,文公切,曰,004_Tie_Siann_Tsap_Ngou_Im > （公）部下上聲,73
bõng,天,文公切,氣下,004_Tie_Siann_Tsap_Ngou_Im > （公）部下上聲,73
bù,雲,文龜切,雲烟雲陽不分則雲,004_Tie_Siann_Tsap_Ngou_Im > （龜）部上去聲,312
bù,發,文龜切,發陰,004_Tie_Siann_Tsap_Ngou_Im > （龜）部上去聲,312
bù,臭,文龜切,豆臭,004_Tie_Siann_Tsap_Ngou_Im > （龜）部上去聲,312
bù,香,文龜切,香醬,004_Tie_Siann_Tsap_Ngou_Im > （龜）部上去聲,312
bù,尺,文龜切,此三字其餘空音不錄,004_Tie_Siann_Tsap_Ngou_Im > （龜）部上去聲,312
bùe,妹,文瓜切,兄妹女弟曰妹如妹又妹妹事甫曰未如木妹到妹有,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部上去聲,341
bùe,喜,文瓜切,伴 出 覓,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部上去聲,342
bùe,原,文瓜切,音伴侣之伴侣人之有原日有原故以原為原因其義也 如物之失落未見則原之今以覓為原用其義也,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部上去聲,342
bùe,其,文瓜切,餘空不錄,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部上去聲,342
bùe,原,文瓜切,音侯亦原物之原也以尋為原亦用其義也,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部上去聲,342
bùe,其,文瓜切,餘空音不錄,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部上去聲,342
bùn,悶,文君切,不樂曰煩悶,004_Tie_Siann_Tsap_Ngou_Im > （君）部上去聲,11
bùn,㥃,文君切,㥃然不覺貌,004_Tie_Siann_Tsap_Ngou_Im > （君）部上去聲,11
bû,巫,文龜切,以舞降神也,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下平聲,314
bû,築,文龜切,－文老－,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下平聲,314
bû,蕪,文龜切,草也斷－,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下平聲,314
bû,廡,文龜切,環堂之屋也,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下平聲,314
bû,兩,文龜切,－廊－,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下平聲,314
bû,誣,文龜切,荒－事非,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下平聲,314
bû,其,文龜切,實也,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下平聲,314
bû,鴦,文龜切,鳥名,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下平聲,314
bû,驌,文龜切,馬亂馳,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下平聲,314
bûa,磨,文⿴囗瓜切,磨石磨刀如珠加磨又,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗瓜）部下平聲,243
bûe,粥,文瓜切,稀飯曰粥庶人日,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部下平聲,343
bûe,蔬,文瓜切,潮俗曰蔬,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部下平聲,343
bûe,媒,文瓜切,為男女結婚者曰,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部下平聲,343
bûe,梅,文瓜切,采名有紅梅黄梅,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部下平聲,343
bûe,煤,文瓜切,煤碳煤炭竹山,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部下平聲,343
bûe,之,文瓜切,所產之,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部下平聲,343
bûe,眛,文瓜切,暗未明也眛覺也又暗眛,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部下平聲,344
bûe,眛,文瓜切,目不明也,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部下平聲,344
bûe,寐,文瓜切,目閉神疲也夢寐睡也,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部下平聲,344
bûe,魅,文瓜切,山怪也能惑人又魍全,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部下平聲,344
bûe,枚,文瓜切,之觀不盡,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部下平聲,344
bûn,韻,文君切,香氣耘耕田泛水浸流絹網絕也坛用況以阻水也云與言字通也,004_Tie_Siann_Tsap_Ngou_Im > （君）部下平聲,15
bûn,文,文君切,文明文字文物文革文事也汶 水名紋布文字文波文篆昱 文天又秋天也文仁覆也权 拭也摩聞 聽耳之有文,004_Tie_Siann_Tsap_Ngou_Im > （君）部下平聲,15
bûn,玟,文君切,雲成章羣 猶開玫 玟瑰瑞 玉觸也捫 把持也秦 玟亂什也,004_Tie_Siann_Tsap_Ngou_Im > （君）部下平聲,15
bĩ,媚,文基切,取似於人曰媚論也謎隱語曰媚猜媚袂袖也把媚,004_Tie_Siann_Tsap_Ngou_Im > （基）部下上聲,109
bī,殘,文基切,反也絕,004_Tie_Siann_Tsap_Ngou_Im > （基）部下去聲,112
bī,嗫,文基切,唱病也,004_Tie_Siann_Tsap_Ngou_Im > （基）部下去聲,112
bī,諐,文基切,曰立殘為名,004_Tie_Siann_Tsap_Ngou_Im > （基）部下去聲,112
bōi,楛,文雞切,以米搗之如粉曰楛,004_Tie_Siann_Tsap_Ngou_Im > （雞）部下去聲,61
bū,曆,文龜切,民居瓦屋曰－草－瓦－塗－,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下去聲,319
bū,處,文龜切,所在之地曰－何－遊－,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下去聲,319
bū,趣,文龜切,志之所好者又妙有－,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下去聲,319
bū,措,文龜切,－置－調－作－手,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下去聲,319
bū,覯,文龜切,伺視也,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下去聲,319
būa,末,文⿴囗瓜切,研－葯,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗瓜）部下去聲,245
būe,化,文瓜切,造 教 解 物,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部下去聲,346
būe,佇,文瓜切,同上,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部下去聲,346
būe,悔,文瓜切,胎 后 自,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部下去聲,346
būe,誨,文瓜切,費曰教,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部下去聲,346
būe,賃,文瓜切,以之作賈賣者曰 商家買辦之帕曰,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部下去聲,346
bṳ,於,文居切,語助辭,004_Tie_Siann_Tsap_Ngou_Im > （居）部上平聲,178
bṳ,於,文居切,同上,004_Tie_Siann_Tsap_Ngou_Im > （居）部上平聲,178
eh,也,英佳切,宿,004_Tie_Siann_Tsap_Ngou_Im > （佳）部上入聲,324
ek,測,英弓切,測星測繪…海測不測蟀測蟀測,004_Tie_Siann_Tsap_Ngou_Im > （弓）部上入聲,297
ek,惻,英弓切,心惻隱之,004_Tie_Siann_Tsap_Ngou_Im > （弓）部上入聲,297
ek,側,英弓切,傍側不正也,004_Tie_Siann_Tsap_Ngou_Im > （弓）部上入聲,297
ek,剛,英弓切,物斷之聲也,004_Tie_Siann_Tsap_Ngou_Im > （弓）部上入聲,297
ek,前,英弓切,山勞前大,004_Tie_Siann_Tsap_Ngou_Im > （弓）部上入聲,297
ek,栗,英弓切,末栗又谷囧,004_Tie_Siann_Tsap_Ngou_Im > （弓）部上入聲,297
ek,戚,英弓切,親戚戚戚又戚同,004_Tie_Siann_Tsap_Ngou_Im > （弓）部上入聲,297
ennh,始,英庚切,妻之兄,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,226
ennh,曰,英庚切,曰妻,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,226
ennh,持,英庚切,也揠也,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,226
ennh,困,英庚切,也慝也,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,226
ennh,隘,英庚切,隘,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,226
ennh,同,英庚切,揀,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,226
ennh,椌,英庚切,屋上橫採曰,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,227
ennh,其,英庚切,餘空音者不錄,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,227
ennh,盲,英庚切,目不能,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,227
ennh,視,英庚切,也,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,227
e̍h,易,英佳切,用易易卦,004_Tie_Siann_Tsap_Ngou_Im > （佳）部下入聲,329
e̍h,卜,英佳切,傳舍也,004_Tie_Siann_Tsap_Ngou_Im > （佳）部下入聲,329
e̍h,駟,英佳切,同上,004_Tie_Siann_Tsap_Ngou_Im > （佳）部下入聲,329
e̍k,奕,英弓切,奕善傳,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,億,英弓切,十萬為億又安億則集中億,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,浴,英弓切,洗浴塘,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,溢,英弓切,水滿則溢,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,嗌,英弓切,咽也又噎全氣不通,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,臆,英弓切,胸臆又說,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,濾,英弓切,水名,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,弋,英弓切,以繩繫矢而弋之弋為鳥矢名,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,液,英弓切,口中有精液太液扶扶液扶也,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,翼,英弓切,羽翼又星名翼又翼,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,翌,英弓切,同上,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,易,英弓切,移易貿易交易以物換物也,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,譯,英弓切,通譯四夷之言也譯舌,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,腋,英弓切,脅下曰腋又集腋成衣,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,墿,英弓切,軌道,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,弄,英弓切,同英博弄圍棋受弄,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,囤,英弓切,回行也,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,斁,英弓切,明也解也厭也終也,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,翊,英弓切,飛鳧又翊飛也,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,蟬,英弓切,路蟬不能人長也然也,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,懌,英弓切,悦也,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,默,英弓切,不言曰默晴也默燕默識默機吉也,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,見,英弓切,異見又索見嘿黲見與陌全,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,陌,英弓切,田逕阡陌東西曰陌,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,鶩,英弓切,越也忽,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,貊,英弓切,人獸貊夷,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,鋌,英弓切,寶也,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,逆,英弓切,不順曰逆又近也,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,玉,英弓切,石之美者曰玉寶玉良玉,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,獄,英弓切,囚禁罪人之處曰獄牢獄又斷獄,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,喜,英弓切,俗謂努力太過曰喜,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
e̍k,敕,英弓切,俗稱嗔敕曰敕同其義也,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,306
ga,俗,語膠切,以口義呀,004_Tie_Siann_Tsap_Ngou_Im > （膠）部上平聲,262
ga,小,語膠切,兒曰ー,004_Tie_Siann_Tsap_Ngou_Im > （膠）部上平聲,262
gau,欣,語鈎切,歡欣欣幸喜欣欣欣,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上平聲,173
gau,俳,語鈎切,同上喜,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上平聲,173
gau,掀,語鈎切,掀掀以平喜舉日掀掀天福地,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上平聲,173
gau,忻,語鈎切,同欣忻忻喜視,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上平聲,173
gau,炘,語鈎切,光熱也,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上平聲,173
gau,勳,語鈎切,功勳勳有功於王室曰勳勳,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上平聲,173
gau,曦,語鈎切,夕曦曦日入,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上平聲,173
gauh,冗,語鈎切,高也平也,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上入聲,175
gauh,不,語鈎切,動也,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上入聲,175
gauh,仇,語鈎切,牌－不,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上入聲,175
gauh,安,語鈎切,也,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上入聲,175
gauh,杭,語鈎切,木無葉,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上入聲,175
gauh,抗,語鈎切,動搖也,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上入聲,175
gauh,矸,語鈎切,碎－石及,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上入聲,175
gauh,不,語鈎切,稳也,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上入聲,175
gauh,吃,語鈎切,不利於言曰,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上入聲,175
gauh,伉,語鈎切,壯勇也又,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上入聲,175
gauh,動,語鈎切,舟貌,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上入聲,175
gauh,統,語鈎切,絲下也又人,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上入聲,175
gauh,名,語鈎切,孔子父也,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上入聲,175
gauh,託,語鈎切,完也清楚也,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上入聲,175
gauh,完,語鈎切,－兩－,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上入聲,175
gauh,硓,語鈎切,水澗也,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上入聲,175
gauh,迄,語鈎切,至也－今,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上入聲,175
gauh,又,語鈎切,竟也,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上入聲,175
gau̍h,樂,語高切,禮之也又山之也又山岳堆塢曰岸,004_Tie_Siann_Tsap_Ngou_Im > （高）部下入聲,42
gek,橫,語弓切,橫梠雨,004_Tie_Siann_Tsap_Ngou_Im > （弓）部上入聲,297
gek,鳥,語弓切,履也鳳鳥秀鳥,004_Tie_Siann_Tsap_Ngou_Im > （弓）部上入聲,297
gian,研,語堅切,礁也窮,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,116
gian,妍,語堅切,嫋範也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,116
gian,泝,語堅切,泉病,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,116
gia̍p,業,語兼切,事業物業基業庄,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下入聲,95
gia̍p,鄧,語兼切,地名又姓又高架曰鄧架,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下入聲,95
gia̍p,叶,語兼切,和叶調叶奇萌叶基叶,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下入聲,95
gia̍p,恊,語兼切,恊力恊功又協同,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下入聲,95
gia̍p,脅,語兼切,天膀同兩脅股也,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下入聲,95
gia̍p,俠,語兼切,俠界劃俠老俠,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下入聲,95
gia̍p,抉,語兼切,抉員抉太山,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下入聲,95
gia̍p,暢,語兼切,也束帶,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下入聲,95
gia̍p,陝,語兼切,不廣也,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下入聲,95
gia̍t,藜,語堅切,照出之,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下入聲,131
gia̍t,子,語堅切,曰子罪子,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下入聲,131
gia̍t,藜,語堅切,萌藜,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下入聲,131
gia̍t,藥,語堅切,母酒之,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下入聲,131
gia̍t,藜,語堅切,妖藜,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下入聲,131
gia̍t,閥,語堅切,同某門,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下入聲,131
gia̍t,中,語堅切,被也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下入聲,131
gia̍t,鯊,語堅切,鯊展不,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下入聲,131
gia̍t,安,語堅切,也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下入聲,131
gia̍t,鵝,語堅切,水鳥也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下入聲,131
giaⁿ,雅,語京切,物生有美者曰雅,004_Tie_Siann_Tsap_Ngou_Im > （京）部上平聲,134
giaⁿ,日,語京切,日畫日人日魚,004_Tie_Siann_Tsap_Ngou_Im > （京）部上平聲,134
gim,霔,語金切,小雨同濛,004_Tie_Siann_Tsap_Ngou_Im > （金）部上平聲,43
gim,勢,語金切,疲日也,004_Tie_Siann_Tsap_Ngou_Im > （金）部上平聲,43
giou,猫,語嬌切,家豹也能捕鼠同上,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上平聲,271
gip,絙,語金切,絙搆也絡續 糅 舟絙也行 倴 人衆貌 戰 藏也止 集 人聚也 諳 絡也和 撣 草名絙蔴貌,004_Tie_Siann_Tsap_Ngou_Im > （金）部上入聲,47
giàn,薀,語堅切,薀噓,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上去聲,123
giám,識,語兼切,識然又病人自,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上上聲,88
giám,儼,語兼切,莊嚴之貌,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上上聲,88
giám,獵,語兼切,獵狐豺狩,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上上聲,88
giám,別,語兼切,貌,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上上聲,88
giám,驗,語兼切,證驗戰驗敕驗鹹滌衣水物也又,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上上聲,88
giâm,嚴,語兼切,威室曰,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下平聲,92
giâm,父,語兼切,君曰,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下平聲,92
giâm,嚴,語兼切,同上又,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下平聲,92
giâm,嫩,語兼切,端也静也莊,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下平聲,92
giân,跗,語堅切,平也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下平聲,125
giân,礎,語堅切,磨也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下平聲,125
giãⁿ,出,語京切,凡事物作之而未基善有出而為之裁制有出,004_Tie_Siann_Tsap_Ngou_Im > （京）部下上聲,136
giãⁿ,地,語京切,鋌 凡銀之成件曰地 金地銀地錢地,004_Tie_Siann_Tsap_Ngou_Im > （京）部下上聲,136
giòu,堯,語嬌切,厝富口堯善行德系也,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上去聲,276
giòu,嗷,語嬌切,嗷唱嗷山高也,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上去聲,276
giòu,土,語嬌切,吐 土高也,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上去聲,276
giòu,葬,語嬌切,莽葬葬草也,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上去聲,276
giòu,穗,語嬌切,刈衣也,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上去聲,276
