puj,puj_orig,poj,poj_orig,han,han_orig,en,en_orig,zh_TW,zh_CN,source,page_num
tun,Tun 1,,,鈍,,Blunt; dull; stupid.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,184
tun,Tun 1,,,敦,,Angry; large; affluent; substantial; to urge; to rouse.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,184
tun,Tun 1,,,淳,,Clear; pure; unmixed; to wash or cleanse; great.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,184
tun,Tun 1,,,諄,,To state fully and impressively; to inculcate; instruct clearly.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,184
tun,Tun 1,,,醇,,Generous wine; seminal matter; essence; respectful.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,184
tun,Tun 1,,,噋,,Mere talk; repetition; a dull sound of a carriage.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,184
tun,Tun 1,,,堆,,A pile; heap of earth; a multitude; to heap up.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,184
tun,Tun 1,,,墪,,A hillock in a level place.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,184
tun,Tun 1,,,墩,,A hillock in a level place.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,184
tun,Tun 1,,,燉,,A great flame; to steam; to place anything in steam.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,184
tun,Tun 1,,,鐓,,The lower end of a spear-handle; low; to beat down; a beater.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,184
tut,Tut 4,,,脫,,To fall off; to put off; to escape from; to get out.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,185
tut,Tut 4,,,黜,,To blame; degrade; put out of office; exterminate.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,185
tuàn,Tuan 3-,,,斷,,A decision; judgement.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,183
tuàn,Tuan 3-,,,煆,,To fuse metals; to hammer; to work; to mature.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,183
tuàn,Tuan 3-,,,鍜,,To fuse metals; to hammer; to work; to mature.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,183
tuãn,Tuan -3,,,彖,,A pig; porcupine; symbols used in divination.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,183
tuãn,Tuan -3,,,篆,,The ancient or seal character of writing.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,183
tuãn,Tuan -3,,,斷,,To decide; determine; certainly; positively; to break off.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,183
tu̍t,Tut -4,,,突,,Abrupt; suddenly; to offend.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,185
tu̍t,Tut -4,,,怵,,Fear; reverence.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,185
tu̍t,Tut -4,,,訹,,To entice; lead astray; seduce.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,185
tài,Tai 3-,,,岱,,Name of a high mountain in China.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,165
tài,Tai 3-,,,㭖,,A mallet or beater for beating silk.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,165
tài,Tai 3-,,,貸,,To confer upon; lend; lend on interest.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,165
tài,Tai 3-,,,黛,,Name of a medicine; to paint the eyebrows.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,165
tài,Tai 3-,,,戴,,To put one thing on another; wear or carry on the head; to sustain; to meet.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,165
tài,Tai 3-,,,靆,,Cloudy; dull; obscure.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,165
tàn,Tán 3-,,,旦,,Morning; clear; bright.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,167
tàng,Táng 3-,,,當,,Firm; unwavering; a pledge; pawn.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,167
tàu,Tau 3-,,,到,,To arrive at; extend to; go or come to; everywhere; entire; complete.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,169
tàⁿ,Tⁿá 3-,,,担,,A burden; picul; to strike; brush away; to lift; carry.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,165
tái,Tai 2,,,歹,,Perverse; evil; bad.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,165
tái,Tai 2,,,隶,,To approach from behind; to extend unto.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,165
tám,Tám 2,,,菼,,Young sprouts or rushes; green color.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,166
táng,Táng 2,,,洞,,A ravine; den; cavern; deep; to pass through.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,167
táng,Táng 2,,,董,,To rule; to correct; firm; recondite; a kind of root.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,167
táng,Táng 2,,,黨,,Associates; a clan or party leagued together; a village of 500 families.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,167
táng,Táng 2,,,攩,,A group or gang of persons; to strike; impede; screen.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,167
táu,Tau 2,,,斗,,A certain measure containing 12 catties.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,168
táu,Tau 2,,,抖,,To shake up; rouse; excite; shake off.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,168
táu,Tau 2,,,找,,To supply what is deficient; to seek for; to exchange money; a pole to propel a boat.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,168
táu,Tau 2,,,島,,An island; a rock in the ocean.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,168
táu,Tau 2,,,搗,,To beat with the hand; to pound down or together.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,168
táu,Tau 2,,,擣,,To beat with the hand; to pound down or together.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,168
táu,Tau 2,,,禱,,To pray; entreat; supplicate of the gods.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,168
táⁿ,Tⁿá 2,,,胆,,Gall; bile; courage; daring; fleshy; fat.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,165
tâng,Táng -1,,,仝,,Together; united; the same; agreeing; similar; like.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,167
tâng,Táng -1,,,同,,Together; united; the same; agreeing; similar; like.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,167
tâng,Táng -1,,,筒,,A tube open at both ends; a trumpet; a pipe; a reed.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,167
tâng,Táng -1,,,筩,,A tube; a pipe.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,167
tâng,Táng -1,,,銅,,Copper or brass.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,167
tâu,Tau -1,,,投,,To throw or cast; to give one's self up to; to dip in water; to confer upon; to suit.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,168
tâu,Tau -1,,,骰,,A dice-box; also used for the thigh.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,168
tãi,Tai -3,,,大,,Large; great; extensive; to enlarge.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,165
tãi,Tai -3,,,怠,,Supercilious; inattentive to; careless; negative rudeness.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,165
tãi,Tai -3,,,殆,,To begin; approach; to be near; dangerous; careless.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,165
tãi,Tai -3,,,迨,,To pursue after and overtake; to extend to; adequate to; until.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,165
tãi,Tai -3,,,逮,,To pursue after and overtake; to extend to; adequate to; until.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,165
tãm,Tám -3,,,啖,,To taste; eat; swallow; entice with a bait; insipid.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,166
tãn,Tán -3,,,憚,,Distress; afraid; worn out with fatigue; idle.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,166
tãn,Tán -3,,,誕,,Fables; nonsense; to deceive; extensive; a birth-day.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,166
tãn,Tán -3,,,但,,Only; but; especially; as soon as.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,167
tãng,Táng -3,,,重,,Heavy; important; grave; respectable; heinous; to honor.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,167
tãng,Táng -3,,,蛋,,The egg of a bird; name of certain barbarous tribes.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,167
tãng,Táng -3,,,盪,,A vessel to bathe in; a tub; great; agitated.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,167
tãng,Táng -3,,,蕩,,Large; wide; extensive; unsettled; dissipated; remiss.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,167
tãu,Tau -3,,,道,,A way; path; a principle; good principles; nature of things; reason.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,168
tãu,Tau -3,,,導,,To point out the way; lend; direct; teach; rectify.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,168
tãu,Tau -3,,,盜,,To steal; rob; plunder; robbers.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,168
tãu,Tau -3,,,蹈,,To tread under feet; tread in the footsteps of; to agitate.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,169
tãⁿ,Tⁿá -3,,,淡,,Insipid; thin; light; volatile; unstable.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,165
tãⁿ,Tⁿá -3,,,擲,,To throw; throw away.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,165
tèng,Teng 3-,,,釘,,To nail; to pin; fasten; to make nails.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,171
tèng,Teng 3-,,,凳,,A seat; bench; stool; couch.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,171
tèng,Teng 3-,,,磴,,Lofty; precipitous; a stone bridge.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,171
tèng,Teng 3-,,,躑,,Embarrassed; irresolute; going neither one way nor the other.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,171
téng,Teng 2,,,頂,,"The summit, vertex or top; the knob worn on the top of the head to distinguish rank.",,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,171
téng,Teng 2,,,等,,Rank; class; series; forms the plural; to wait.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,171
tê,Te -1,,,茶,,Tea; tea leaf.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,169
têng,Teng -1,,,亭,,High; a shed by the wayside or in a garden; a watch-house; straight.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,170
têng,Teng -1,,,重,,To repeat; a second time; again.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,170
têⁿ,Tⁿe -1,,,撐,,To push with a pole; to pole a boat.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,169
tì,Ti 3-,,,髢,,False hair; a false cue.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,172
tì,Ti 3-,,,致,,To go or come to; carry to the utmost degree; to lead to; tend to; so that; minute.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,172
tì,Ti 3-,,,置,,To appoint; establish; to place; put; to purchase.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,172
tì,Ti 3-,,,智,,Wisdom; general information or science; wise.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,172
tì,Ti 3-,,,帝,,A ruler; sovereign; emperor.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,172
tìn,Tin 3-,,,鎭,,To press down; repress; keep in subjection; keep off any evil influence.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,176
tí,Ti 2,,,底,,At the bottom or foot of; the bottom; low; only.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,172
tí,Ti 2,,,抵,,To oppose or stop; to bear opposition; to strike; push away.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,172
tí,Ti 2,,,柢,,The root of trees or plants.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,172
tí,Ti 2,,,砥,,A grindstone or whet-stone; level; even.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,172
tí,Ti 2,,,祗,,Only; but; as introducing a qualifying clause.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,172
tí,Ti 2,,,詆,,To vilify; slander; accuse falsely.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,172
tí,Ti 2,,,觝,,To push with the horns; to gore; to oppose.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,172
tî,Ti -1,,,遞,,To. change; for; instead of; to transmit.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,171
tî,Ti -1,,,池,,A pool; pond; receptacle for water.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,171
tîn,Tin -1,,,塵,,Dust; sand; effluvia; traces of a person.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,176
tîn,Tin -1,,,籐,,Rattan; vines; rushes; name of a medicine.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,176
tîn,Tin -1,,,陳,,To state in order; spread out; arrange; tell.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,176
tîⁿ,Tⁿi -1,,,縝,,Silk prepared but not woven; close; thick; black.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,173
tñg,Tᵘng -3,,,斷,,To break off; intermit; cease.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,184
tòng,Tong 3-,,,中,,To hit the centre; right; exact; correct; to succeed.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,181
tòng,Tong 3-,,,凍,,Ice; cold as ice; cold.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,181
tòng,Tong 3-,,,棟,,Name of a kind of tree; a cross-beam in a house.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,181
tòng,Tong 3-,,,疼,,Pain; acute feeling; affection; extreme regard.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,181
tòu,To 3-,,,竇,,A aperture; crevice; den; hole; aqueduct; channel.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,178
tòu,To 3-,,,闘,,To wrangle; fight; contest.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,178
tó,Tó 2,,,倒,,To fall; subvert; turn upside down; yet; after all; to pout out.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,179
tó,Tó 2,,,朶,,Hanging pendent as fruit or flowers; to lead as a child.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,179
tó,Tó 2,,,垜,,A target to shoot at; a side apartment or school-room.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,179
tó,Tó 2,,,躱,,To hide; conceal; evade; the body.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,179
tó,Tó 2,,,短,,Short; to shorten; to come short.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,179
tói,Toi 2,,,底,,Low; the bottom of; mean; only.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,180
tóng,Tong 2,,,忠,,Faithful; honest; upright; not selfish; fidelity.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,181
tóu,To 2,,,賭,,To gamble; play; risk.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,178
tóu,To 2,,,肚,,The belly; stomach; seat of the sentient principle.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,178
tô,Tó -1,,,逃,,To run away; abscond.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,179
tô,Tó -1,,,銚,,A sauce-pan; a hoe; pick-axe.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,179
tôi,Toi -1,,,蹄,,The foot or hoof of a quadruped; to kick.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,180
tôi,Toi -1,,,題,,The forehead; head; title of a book; a theme; to contribute; to praise.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,180
tôu,To -1,,,圖,,To draw a map or picture; delineate; a map or delineation; to plan; to try; to contrive.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,178
tôu,To -1,,,塗,,To plaster; to ornament; to daub; to blot out.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,178
tôu,To -1,,,厨,,A quiver; a case for books; a cook-house.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,178
tôu,To -1,,,蹰,,Entangled; embarrassed.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,178
tôu,To -1,,,屠,,To butcher; kill; rend in pieces.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,178
tõ,Tó -3,,,惰,,Disrespectful; remiss; lazy; lounging.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,179
tõ,Tó -3,,,在,,To be in a place; to dwell; to be alive; to consist in.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,179
tõi,Toi -3,,,第,,A degree; series; the ordinal of numbers; but; only.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,180
tõi,Toi -3,,,苐,,Name of a plant.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,180
tõiⁿ,Tⁿoi -3,,,佃,,To cultivate the ground; to plough; to catch animals.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,180
tõng,Tong -3,,,仲,,The middle of three; younger; part of the name of Confucius.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,181
tõng,Tong -3,,,動,,To move; shake; to excite; agitate; stir up.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,181
tõng,Tong -3,,,慟,,The feelings moved to excess; extreme grief.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,181
tõu,To -3,,,杜,,To stop or fill up; shoot out; bark of which cords are made; name of a tree.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,178
tõu,To -3,,,豆,,A vessel used in sacrifice; a certain measure.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,178
tù,Tu 3-,,,著,,To manifest; make conspicuous; publish; to supply.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,182
tùi,Tui 3-,,,對,,To answer; respond; to correspond to; to pair; a pair.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,183
tùi,Tui 3-,,,碓,,A pestle; to pound.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,183
tú,Tu 2,,,堵,,A low wall; to fend off; to shut; settled; tranquil.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,182
tú,Tu 2,,,暏,,The morning light.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,182
tú,Tu 2,,,楮,,Name of a tree of the bark of which cloth and paper are made.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,182
tú,Tu 2,,,渚,,A small island.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,182
tú,Tu 2,,,睹,,To look; observe; see.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,182
tú,Tu 2,,,覩,,To look; observe; see.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,182
tú,Tu 2,,,闍,,A battlement over a city gate; a tower for observation.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,182
tún,Tun 2,,,盾,,A kind of shield.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,184
tún,Tun 2,,,楯,,A large railing round an orchard; a shield; name of a wood.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,184
tû,Tú -1,,,除,,To exclude; subtract; put away; remove evil; besides.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,182
tûi,Tui -1,,,搥,,"To throw; to strike, as a drum or bell.",,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,183
tûn,Tun -1,,,唇,,"The lips, mouth.",,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,183
tāu,Tau 3,,,稻,,Grain planted in water; paddy.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,169
tāu,Tau 3,,,豆,,"A generic name for pulse, peas, beans &c.",,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,169
tāu,Tau 3,,,荳,,"A generic name for pulse, peas, beans &c.",,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,169
tāu,Tau 3,,,痘,,The small pox; pustules.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,169
tĩ,Ti -3,,,弟,,A younger brother; degrees; successive steps.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,172
tĩ,Ti -3,,,娣,,A younger sister; a younger brother's wife.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,172
tĩ,Ti -3,,,悌,,Dutiful conduct from a younger towards an older brother.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,172
tĩ,Ti -3,,,彘,,Swine; pigs; a sow.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,172
tĩ,Ti -3,,,棣,,Name of a wood; reiterated; accustomed to; skilled in.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,172
tĩ,Ti -3,,,隷,,To be attached to; attendants; under officers.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,172
tĩ,Ti -3,,,枤,,Name of a wood or shrub.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,172
