puj,puj_orig,poj,poj_orig,han,han_orig,en,en_orig,zh_TW,zh_CN,source,page_num
thûn-thûn,,,,豚豚,,"middle, middling (size)",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,190
thām-phiù-kha,,,,,,slip,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,259
thām-thūi,,,,抎墜,,"embarrassed, embarrassing",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,101
thē,,,,䖳,,"blubber, jelly-fish or medusa",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,37
thē,,,,䖳,,"medusa, or jelly-fish",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,188
thĩ,,,,痔,,haemorrhoids,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > H,142
thĩ,,,,痔,,piles,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,215
thĩ-khak,,,,痔殼,,spool,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,264
thĩ-tshng,,,,痔瘡,,piles,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,215
thīm-tshòu,,,,沉醋,,"pickle, to",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,215
thīn-thâu,,,,幐頭,,counterbalance,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,69
thīⁿ,,,,縫,,"sew, to",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,252
thīⁿ,,,,縫,,"stitch, to",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,268
thīⁿ-bue̍h,,,,縫襪,,"stockings, to make",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,268
thīⁿ-saⁿ,,,,縫衫,,"make, clothes",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,184
thīⁿ-saⁿ,,,,縫衫,,"sew, to",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,252
thīⁿ-saⁿ sai-pẽ,,,,縫衫司阜,,tailor,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > T,276
thīⁿ-saⁿ-tsūe,,,,縫衫襊,,"hem, (sew finely)",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > H,148
thīⁿ-tsūe,,,,縫襊,,suture,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,275
thīⁿ-tùe,,,,縫綴,,"tack, to tack(sew)",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > T,276
thńg--nâng,,,,捅人,,"elbow, to elbow",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,100
thūn-piaⁿ,,,,屯兵,,intrench,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,167
thūn-thôu,,,,坉塗,,"fill, up with earth",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,119
thūn-tī,,,,坉地,,"fill, up with earth",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,119
thǹg,,,,燙,,scald,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,246
thǹg-chhiah-kha,,,,褪赤骹,,"foot, barefoot",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,124
thǹg-chhiah-sin,,,,褪赤身,,"naked, strip",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > N,198
thǹg-môⁿ,,,,褪毛,,moult,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,196
thǹg-saⁿ,,,,褪衫,,"divest, of clothes",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,91
thǹg-saⁿ pak-bō,,,,褪衫剝帽,,"put, off clothes and cap",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,227
thǹg-tiāu,,,,褪掉,,"disencumber, of clothing",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,88
thǹg-tiāu,,,,褪掉,,"take, off, shoes or clothes",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > T,276
thǹg-tiāu,,,,褪掉,,"throw, off clothes",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > T,282
thǹg-tiāu saⁿ-khòu,,,,褪掉衫褲,,denude,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,81
thǹg-tiāu-saⁿ,,,,褪掉衫,,"bare, to strip bare",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,29
thǹg-tiāu-saⁿ,,,,褪掉衫,,disrobe,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,90
thǹg-tiāu-saⁿ,,,,褪掉衫,,"pull, off a coat",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,226
thẽng,,,,停,,await,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,27
thẽng,,,,等,,until,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > U,297
thẽng,,,,停,,wait,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > W,303
thẽng--chē,,,,等些,,pause,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,211
thẽng-hāu,,,,等候,,await,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,27
thẽng-hāu,,,,等候,,wait,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > W,303
ti-hú,,,,知府,,prefect,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,222
ti-kí,,,,知己,,"friend, bosom-friend",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,128
ti-kí kâi-phêng-iú,,,,知己个朋友,,"dear, dear friend",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,77
ti-kí phêng-iú,,,,知己朋友,,"confide, confidant",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,63
ti-kūiⁿ,,,,知縣,,"district, magistrate",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,91
ti-sim kâi-phêng-iú,,,,知心个朋友,,"dear, dear friend",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,77
ti-sim phêng-iú,,,,知心朋友,,"friend, bosom-friend",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,128
ti-tu,,,,蜘蛛,,spider,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,263
ti-tu keⁿ-si,,,,蜘蛛經絲,,"web, the spider makes his web",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > W,306
ti-tu kit-mãng,,,,蜘蛛結網,,"web, the spider makes his web",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > W,306
ti-tu thòu-si,,,,蜘蛛吐絲,,"web, the spider makes his web",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > W,306
ti-tu-mãng,,,,蜘蛛網,,"spider, web",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,263
ti-tu-si,,,,蜘蛛絲,,cobweb,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,57
ti-tu-si,,,,蜘蛛絲,,"spider, web",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,263
ti-tu-si,,,,蜘蛛絲,,"web, spider's",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > W,306
ti-tâ,,,,嘀嗒,,clarionet,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,55
ti-tâ,,,,嘀嗒,,fife,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,119
ti-tâ,,,,嘀嗒,,"trumpet, (conch)",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > T,290
ti-tâ-hue,,,,嘀嗒花,,convolvulus,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,67
tiah,,,,摘,,"pick, fruit, flowers, &c",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,215
tiah-chhiet-iàu,,,,摘切要,,abridge,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,14
tiah-hue,,,,摘花,,"gather, flowers",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > G,133
tiah-hue,,,,摘花,,"pluck, flowers",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,218
tiah-iàu,,,,摘要,,abridge,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,14
tiah-iàu,,,,摘要,,"brief, synopsis",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,41
tiah-iàu,,,,摘要,,"compendious, compendium",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,60
tiah-kúeⁿ-chí,,,,摘果子,,"fruit, to pluck",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,130
tiah-sek,,,,摘釋,,acquit,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,15
tiah-tshut káng-iàu,,,,摘出簡要,,abridge,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,14
tiah-téng,,,,摘頂,,"cashier, to",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,48
tiah-téng,,,,摘頂,,"deprive, of office",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,82
tiah-tê,,,,摘茶,,"tea, to gather",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > T,278
tiah-ìn,,,,摘印,,"deprive, of office",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,82
tiam,,,,砧,,"block, for chopping meat",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,36
tiam,,,,砧,,"chop, chopping-block",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,53
tiam-lāu,,,,沾漏,,"bilge, water",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,35
tiam-phùa-tsûn,,,,砧破船,,wreck,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > W,312
tiam-u,,,,沾污,,debauch,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,77
tiam-u,,,,沾污,,"defile, a woman",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,79
tiam-u,,,,沾污,,deflower,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,79
tiam-u,,,,沾污,,taint,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > T,276
tiang-tiang-kiè,,,,唺唺叫,,"chirp, crickets",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,53
tiang-tiang-kiè,,,,？？叫,,"cricket, chirping of",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,71
tiang-tiang-kiè,,,,聆聆叫,,jingling,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > J,170
tiau,,,,雕,,carve,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,48
tiau,,,,雕,,"enchase, adorn with figures",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,102
tiau,,,,雕,,graven,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > G,139
tiau-hue khek-chiáu,,,,雕花刻鳥,,"enchase, adorn with figures",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,102
tiau-hue kuah-chiáu,,,,雕花割鳥,,"enchase, adorn with figures",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,102
tiau-khek,,,,雕刻,,carve,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,48
tiau-khek,,,,雕刻,,engrave,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,103
tiau-khiâu-chia̍h,,,,刁翹食,,"delicate, fastidious",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,80
tiau-kuah,,,,雕割,,carve,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,48
tiau-kuah,,,,雕割,,engrave,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,103
tiau-kuah hue-chiáu,,,,雕割花鳥,,"enchase, adorn with figures",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,102
tiau-to,,,,雕刀,,"graven, graving tool",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > G,139
tia̍h-bí,,,,糴米,,"buy, rice",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,44
tia̍h-bí,,,,糴米,,"rice, buy",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,240
tia̍p-tâng,,,,碟童,,"medium, of the idol",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,188
tiaⁿ--tie̍h,,,,掟着,,"contact, to come into",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,65
tiaⁿ-tsuãng,,,,掟撞,,concussion,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,62
tiaⁿ-tsũang--tie̍h,,,,掟撞着,,clash,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,55
tieh--nâng,,,,着人,,displease,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,89
tieh-lo̍h,,,,着落,,"settle, settled",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,251
tieh-nâng-khì,,,,着人氣,,displease,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,89
tien-bī,,,,珍味,,"delicate, delicacies",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,80
tien-khuâng,,,,癲狂,,insane,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,164
tien-khuâng,,,,癲狂,,lunatic,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > L,182
tien-khûang,,,,癲狂,,frantic,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,128
tien-khûang,,,,癲狂,,mad,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,183
tien-pó,,,,珍寶,,jewel,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > J,170
tien-siu peh-bī,,,,珍饈百味,,dainties,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,75
tien-siu peh-bī,tien-siu peh-pī,,,珍饈百味,,"delicate, delicacies",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,80
tien-tsu,,,,珍珠,,pearl,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,212
tien-táu,,,,顛倒,,"turn, upside down",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > T,290
tien-tõng,,,,珍重,,precious,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,221
tien-tõng,,,,珍重,,valuable,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > V,299
tien-tõng,,,,珍重,,"value, to value highly",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > V,299
tie̍h,,,,着,,correct,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,68
tie̍h,,,,着,,"exact, exactly",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,108
tie̍h,,,,着,,must,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,197
tie̍h,,,,着,,ought,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > O,207
tie̍h,,,,着,,proper,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,225
tie̍h,,,,着,,"quite, right",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > Q,229
tie̍h,,,,着,,right,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,240
tie̍h,,,,着,,should,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,254
tie̍h,,,,着,,yes,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > Y,313
tie̍h-chhiet tie̍h-zua̍h,,,,着切着熱,,emphatic,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,101
tie̍h-huap,,,,着法,,"plan, to hit the right",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,217
tie̍h-huap,,,,着法,,"right, hit the right method",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,240
tie̍h-iêⁿ-tshái,,,,着羊彩,,epilepsy,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,105
tie̍h-iêⁿ-tshái,,,,着羊彩,,"fit, epileptic",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,121
tie̍h-kauh,,,,着捲,,"stale, (mouldy)",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,266
tie̍h-khṳ̂n,,,,着勤,,"exert, oneself",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,109
tie̍h-kiaⁿ,,,,着驚,,aghast,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,18
tie̍h-kiaⁿ,,,,着驚,,fear,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,116
tie̍h-kiaⁿ,,,,着驚,,shocked,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,254
tie̍h-kiaⁿ,,,,着驚,,startled,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,266
tie̍h-kín-sua,,,,着緊痧,,"colic, acute",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,58
tie̍h-la̍t,,,,着力,,"exert, oneself",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,109
tie̍h-pua̍h,,,,着跋,,"fall, fall down (as person)",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,114
tie̍h-pēⁿ,,,,着病,,"take, a disease",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > T,276
tie̍h-sie,,,,着燒,,"singe, as food, sticking to pot",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,257
tie̍h-sua,,,,着痧,,colic,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,58
tie̍h-tsúi-hùe,,,,着水貨,,"damage, damaged goods",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,75
tie̍h-àiⁿ,,,,着愛,,require,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,237
tie̍h-ũ,,,,着有,,require,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,237
tie̍t,,,,侄,,nephew,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > N,200
tie̍t-kè,,,,跌價,,"fall, price",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,114
tie̍t-kè,,,,跌價,,"price, falling",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,223
tie̍t-nńg,,,,姪女,,niece,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > N,200
tieⁿ kâi-iēⁿ,,,,張个樣,,dissemble,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,90
tieⁿ-chiáu-sùaⁿ,,,,張鳥線,,"gin, snare",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > G,134
tieⁿ-ie̍h-kúi,,,,張藥鬼,,ensnare,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,104
tieⁿ-iēⁿ,,,,張樣,,dissemble,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,90
tieⁿ-iēⁿ,,,,張樣,,mimic,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,191
tieⁿ-keng,,,,張弓,,"bow, to string a bow",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,39
tieⁿ-keng siet-nãuⁿ,,,,張弓設弩,,"gin, to set a",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > G,134
tieⁿ-khui,,,,張開,,spread,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,265
tieⁿ-khúan,,,,張款,,dissemble,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,90
tieⁿ-liãm,,,,張殮,,embalm,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,100
tieⁿ-mãng,,,,張網,,"snare, set a",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,260
tieⁿ-siaⁿ,,,,張聲,,mimic,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,191
tieⁿ-sueh,,,,張說,,mimic,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,191
